ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
192.168.4.29,192.168.4.133,2366,51063,1024,0x0002
192.168.4.76,192.168.4.133,5004,51063,1024,0x0002
192.168.4.77,192.168.4.133,2020,51063,1024,0x0002
192.168.4.78,192.168.4.133,89,51063,1024,0x0002
192.168.4.113,192.168.4.133,1071,51063,1024,0x0002
192.168.4.20,192.168.4.133,3001,51063,1024,0x0002
192.168.4.29,192.168.4.133,64680,51063,1024,0x0002
192.168.4.76,192.168.4.133,5811,51063,1024,0x0002
192.168.4.77,192.168.4.133,7676,51063,1024,0x0002
192.168.4.78,192.168.4.133,2068,51063,1024,0x0002
192.168.4.113,192.168.4.133,49152,51063,1024,0x0002
192.168.4.20,192.168.4.133,2009,51063,1024,0x0002
192.168.4.29,192.168.4.133,8292,51063,1024,0x0002
192.168.4.76,192.168.4.133,444,51063,1024,0x0002
192.168.4.77,192.168.4.133,10629,51063,1024,0x0002
192.168.4.78,192.168.4.133,1055,51063,1024,0x0002
192.168.4.113,192.168.4.133,4129,51063,1024,0x0002
192.168.4.20,192.168.4.133,8090,51063,1024,0x0002
192.168.4.29,192.168.4.133,5432,51063,1024,0x0002
192.168.4.133,192.168.4.29,51063,444,0,0x0014
192.168.4.133,192.168.4.29,51063,1055,0,0x0014
192.168.4.133,192.168.4.29,51063,50000,0,0x0014
192.168.4.133,192.168.4.20,51063,49163,0,0x0014
192.168.4.133,192.168.4.29,51063,5004,0,0x0014
192.168.4.133,192.168.4.20,51063,4129,0,0x0014
192.168.4.133,192.168.4.29,51063,2068,0,0x0014
192.168.4.133,192.168.4.29,51063,5811,0,0x0014
192.168.4.133,192.168.4.29,51063,16992,0,0x0014
192.168.4.133,192.168.4.29,51063,6000,0,0x0014
192.168.4.133,192.168.4.29,51063,89,0,0x0014
192.168.4.133,192.168.4.20,51063,1071,0,0x0014
192.168.4.78,192.168.4.133,6000,51063,1024,0x0002
192.168.4.113,192.168.4.133,1192,51063,1024,0x0002
192.168.4.20,192.168.4.133,555,51063,1024,0x0002
192.168.4.29,192.168.4.133,1687,51063,1024,0x0002
192.168.4.76,192.168.4.133,89,51063,1024,0x0002
192.168.4.77,192.168.4.133,8085,51063,1024,0x0002
192.168.4.78,192.168.4.133,900,51063,1024,0x0002
192.168.4.113,192.168.4.133,43,51063,1024,0x0002
192.168.4.20,192.168.4.133,1805,51063,1024,0x0002
192.168.4.29,192.168.4.133,1085,51063,1024,0x0002
192.168.4.76,192.168.4.133,2068,51063,1024,0x0002
192.168.4.77,192.168.4.133,9415,51063,1024,0x0002
192.168.4.133,192.168.4.77,51063,38292,0,0x0014
192.168.4.133,192.168.4.77,51063,1455,0,0x0014
192.168.4.133,192.168.4.77,51063,49157,0,0x0014
192.168.4.133,192.168.4.77,51063,5200,0,0x0014
192.168.4.133,192.168.4.77,51063,1095,0,0x0014
192.168.4.133,192.168.4.77,51063,4004,0,0x0014
192.168.4.133,192.168.4.77,51063,7920,0,0x0014
192.168.4.133,192.168.4.77,51063,3052,0,0x0014
192.168.4.133,192.168.4.77,51063,4006,0,0x0014
192.168.4.133,192.168.4.77,51063,6007,0,0x0014
192.168.4.133,192.168.4.77,51063,11110,0,0x0014
192.168.4.133,192.168.4.77,51063,8082,0,0x0014
192.168.4.133,192.168.4.77,51063,2717,0,0x0014
192.168.4.133,192.168.4.77,51063,1718,0,0x0014
192.168.4.133,192.168.4.113,51063,9666,0,0x0014
192.168.4.133,192.168.4.113,51063,27356,0,0x0014
192.168.4.133,192.168.4.113,51063,2121,0,0x0014
192.168.4.133,192.168.4.113,51063,1119,0,0x0014
192.168.4.133,192.168.4.76,51063,10629,0,0x0014
192.168.4.133,192.168.4.76,51063,8031,0,0x0014
192.168.4.133,192.168.4.76,51063,8085,0,0x0014
192.168.4.133,192.168.4.76,51063,2020,0,0x0014
192.168.4.133,192.168.4.113,51063,49163,0,0x0014
192.168.4.133,192.168.4.76,51063,7676,0,0x0014
192.168.4.133,192.168.4.76,51063,9415,0,0x0014
192.168.4.133,192.168.4.76,51063,2608,0,0x0014
192.168.4.133,192.168.4.76,51063,4004,0,0x0014
192.168.4.133,192.168.4.29,51063,7800,0,0x0014
192.168.4.133,192.168.4.20,51063,49152,0,0x0014
192.168.4.133,192.168.4.29,51063,1068,0,0x0014
192.168.4.133,192.168.4.29,51063,5544,0,0x0014
192.168.4.133,192.168.4.29,51063,616,0,0x0014
192.168.4.133,192.168.4.29,51063,50636,0,0x0014
192.168.4.133,192.168.4.29,51063,17,0,0x0014
192.168.4.133,192.168.4.29,51063,40193,0,0x0014
192.168.4.133,192.168.4.29,51063,27355,0,0x0014
192.168.4.133,192.168.4.29,51063,900,0,0x0014
192.168.4.133,192.168.4.113,51063,4129,0,0x0014
192.168.4.133,192.168.4.113,51063,1071,0,0x0014
192.168.4.133,192.168.4.113,51063,1500,0,0x0014
192.168.4.133,192.168.4.113,51063,49152,0,0x0014
192.168.4.113,192.168.4.133,2100,51063,1024,0x0002
192.168.4.20,192.168.4.133,5405,51063,1024,0x0002
192.168.4.29,192.168.4.133,7103,51063,1024,0x0002
192.168.4.76,192.168.4.133,1055,51063,1024,0x0002
192.168.4.77,192.168.4.133,2608,51063,1024,0x0002
192.168.4.78,192.168.4.133,1068,51063,1024,0x0002
192.168.4.113,192.168.4.133,48080,51063,1024,0x0002
192.168.4.20,192.168.4.133,2602,51063,1024,0x0002
192.168.4.29,192.168.4.133,648,51063,1024,0x0002
192.168.4.76,192.168.4.133,6000,51063,1024,0x0002
192.168.4.77,192.168.4.133,9999,51063,1024,0x0002
192.168.4.78,192.168.4.133,5544,51063,1024,0x0002
192.168.4.113,192.168.4.133,16018,51063,1024,0x0002
192.168.4.20,192.168.4.133,24,51063,1024,0x0002
192.168.4.29,192.168.4.133,9575,51063,1024,0x0002
192.168.4.76,192.168.4.133,900,51063,1024,0x0002
192.168.4.77,192.168.4.133,1075,51063,1024,0x0002
192.168.4.78,192.168.4.133,616,51063,1024,0x0002
192.168.4.113,192.168.4.133,5101,51063,1024,0x0002
192.168.4.20,192.168.4.133,3971,51063,1024,0x0002
192.168.4.29,192.168.4.133,19801,51063,1024,0x0002
192.168.4.76,192.168.4.133,1068,51063,1024,0x0002
192.168.4.77,192.168.4.133,2030,51063,1024,0x0002
192.168.4.78,192.168.4.133,50636,51063,1024,0x0002
192.168.4.133,192.168.4.113,51063,43,0,0x0014
192.168.4.133,192.168.4.78,51063,1047,0,0x0014
192.168.4.133,192.168.4.78,51063,9415,0,0x0014
192.168.4.113,192.168.4.133,3001,51063,1024,0x0002
192.168.4.133,192.168.4.78,51063,1007,0,0x0014
192.168.4.133,192.168.4.78,51063,1900,0,0x0014
192.168.4.133,192.168.4.113,51063,1192,0,0x0014
192.168.4.133,192.168.4.78,51063,1075,0,0x0014
192.168.4.133,192.168.4.78,51063,9999,0,0x0014
192.168.4.20,192.168.4.133,4242,51063,1024,0x0002
192.168.4.29,192.168.4.133,144,51063,1024,0x0002
192.168.4.133,192.168.4.78,51063,5500,0,0x0014
192.168.4.76,192.168.4.133,5544,51063,1024,0x0002
192.168.4.133,192.168.4.78,51063,254,0,0x0014
192.168.4.133,192.168.4.78,51063,2608,0,0x0014
192.168.4.133,192.168.4.78,51063,32776,0,0x0014
192.168.4.133,192.168.4.78,51063,8085,0,0x0014
192.168.4.133,192.168.4.78,51063,10629,0,0x0014
192.168.4.133,192.168.4.78,51063,2020,0,0x0014
192.168.4.77,192.168.4.133,1113,51063,1024,0x0002
192.168.4.133,192.168.4.78,51063,8031,0,0x0014
192.168.4.78,192.168.4.133,7800,51063,1024,0x0002
192.168.4.133,192.168.4.78,51063,7676,0,0x0014
192.168.4.133,192.168.4.20,51063,8090,0,0x0014
192.168.4.133,192.168.4.20,51063,2100,0,0x0014
192.168.4.113,192.168.4.133,2009,51063,1024,0x0002
192.168.4.133,192.168.4.20,51063,48080,0,0x0014
192.168.4.133,192.168.4.20,51063,16018,0,0x0014
192.168.4.133,192.168.4.20,51063,3001,29200,0x0012
192.168.4.133,192.168.4.20,51063,2009,0,0x0014
192.168.4.133,192.168.4.20,51063,5101,0,0x0014
192.168.4.20,192.168.4.133,3006,51063,1024,0x0002
192.168.4.29,192.168.4.133,1021,51063,1024,0x0002
192.168.4.76,192.168.4.133,616,51063,1024,0x0002
192.168.4.20,192.168.4.133,3001,51063,0,0x0004
192.168.4.133,192.168.4.20,51063,43,0,0x0014
192.168.4.133,192.168.4.20,51063,1192,0,0x0014
192.168.4.133,192.168.4.20,51063,1805,0,0x0014
192.168.4.133,192.168.4.20,51063,555,0,0x0014
192.168.4.77,192.168.4.133,1131,51063,1024,0x0002
192.168.4.78,192.168.4.133,27355,51063,1024,0x0002
192.168.4.113,192.168.4.133,8090,51063,1024,0x0002
192.168.4.20,192.168.4.133,8194,51063,1024,0x0002
192.168.4.29,192.168.4.133,8899,51063,1024,0x0002
192.168.4.76,192.168.4.133,50636,51063,1024,0x0002
192.168.4.77,192.168.4.133,50000,51063,1024,0x0002
192.168.4.78,192.168.4.133,17,51063,1024,0x0002
192.168.4.113,192.168.4.133,555,51063,1024,0x0002
192.168.4.20,192.168.4.133,60443,51063,1024,0x0002
192.168.4.29,192.168.4.133,9666,51063,1024,0x0002
192.168.4.76,192.168.4.133,7800,51063,1024,0x0002
192.168.4.77,192.168.4.133,16992,51063,1024,0x0002
192.168.4.78,192.168.4.133,40193,51063,1024,0x0002
192.168.4.113,192.168.4.133,1805,51063,1024,0x0002
192.168.4.20,192.168.4.133,2126,51063,1024,0x0002
192.168.4.29,192.168.4.133,1119,51063,1024,0x0002
192.168.4.76,192.168.4.133,27355,51063,1024,0x0002
192.168.4.77,192.168.4.133,5004,51063,1024,0x0002
192.168.4.78,192.168.4.133,1233,51063,1024,0x0002
192.168.4.113,192.168.4.133,5405,51063,1024,0x0002
192.168.4.20,192.168.4.133,5950,51063,1024,0x0002
192.168.4.29,192.168.4.133,49163,51063,1024,0x0002
192.168.4.76,192.168.4.133,17,51063,1024,0x0002
192.168.4.77,192.168.4.133,5811,51063,1024,0x0002
192.168.4.78,192.168.4.133,3784,51063,1024,0x0002
192.168.4.113,192.168.4.133,2602,51063,1024,0x0002
192.168.4.20,192.168.4.133,44176,51063,1024,0x0002
192.168.4.29,192.168.4.133,2121,51063,1024,0x0002
192.168.4.76,192.168.4.133,40193,51063,1024,0x0002
192.168.4.77,192.168.4.133,444,51063,1024,0x0002
192.168.4.78,192.168.4.133,311,51063,1024,0x0002
192.168.4.113,192.168.4.133,24,51063,1024,0x0002
192.168.4.20,192.168.4.133,1947,51063,1024,0x0002
192.168.4.29,192.168.4.133,27356,51063,1024,0x0002
192.168.4.76,192.168.4.133,1233,51063,1024,0x0002
192.168.4.133,192.168.4.76,51063,9999,0,0x0014
192.168.4.133,192.168.4.76,51063,444,0,0x0014
192.168.4.133,192.168.4.76,51063,5004,0,0x0014
192.168.4.133,192.168.4.76,51063,50000,0,0x0014
192.168.4.133,192.168.4.76,51063,1113,0,0x0014
192.168.4.133,192.168.4.76,51063,1075,0,0x0014
192.168.4.133,192.168.4.76,51063,2030,0,0x0014
192.168.4.133,192.168.4.76,51063,5811,0,0x0014
192.168.4.133,192.168.4.76,51063,16992,0,0x0014
192.168.4.133,192.168.4.76,51063,1131,0,0x0014
192.168.4.133,192.168.4.113,51063,2100,0,0x0014
192.168.4.133,192.168.4.113,51063,48080,0,0x0014
192.168.4.133,192.168.4.29,51063,8292,0,0x0014
192.168.4.133,192.168.4.29,51063,5432,0,0x0014
192.168.4.133,192.168.4.29,51063,2366,0,0x0014
192.168.4.133,192.168.4.29,51063,1233,0,0x0014
192.168.4.133,192.168.4.29,51063,1687,0,0x0014
192.168.4.133,192.168.4.29,51063,64680,0,0x0014
192.168.4.133,192.168.4.29,51063,3784,0,0x0014
192.168.4.133,192.168.4.29,51063,311,0,0x0014
192.168.4.133,192.168.4.29,51063,513,0,0x0014
192.168.4.133,192.168.4.76,51063,2068,0,0x0014
192.168.4.133,192.168.4.77,51063,8031,0,0x0014
192.168.4.133,192.168.4.29,51063,5002,0,0x0014
192.168.4.133,192.168.4.113,51063,16018,0,0x0014
192.168.4.133,192.168.4.76,51063,89,0,0x0014
192.168.4.133,192.168.4.113,51063,8090,0,0x0014
192.168.4.133,192.168.4.113,51063,3001,0,0x0014
192.168.4.133,192.168.4.113,51063,5101,0,0x0014
192.168.4.133,192.168.4.113,51063,2009,0,0x0014
192.168.4.133,192.168.4.29,51063,1085,0,0x0014
192.168.4.133,192.168.4.113,51063,555,0,0x0014
192.168.4.133,192.168.4.113,51063,1805,0,0x0014
192.168.4.133,192.168.4.113,51063,24,0,0x0014
192.168.4.133,192.168.4.113,51063,2602,0,0x0014
192.168.4.133,192.168.4.78,51063,1055,0,0x0014
192.168.4.133,192.168.4.78,51063,444,0,0x0014
192.168.4.133,192.168.4.78,51063,5004,0,0x0014
192.168.4.133,192.168.4.78,51063,1113,0,0x0014
192.168.4.133,192.168.4.113,51063,5405,0,0x0014
192.168.4.133,192.168.4.78,51063,6000,0,0x0014
192.168.4.133,192.168.4.78,51063,1131,0,0x0014
192.168.4.133,192.168.4.78,51063,50000,0,0x0014
192.168.4.133,192.168.4.78,51063,16992,0,0x0014
192.168.4.133,192.168.4.78,51063,900,0,0x0014
192.168.4.133,192.168.4.78,51063,2068,0,0x0014
192.168.4.133,192.168.4.78,51063,5811,0,0x0014
192.168.4.133,192.168.4.78,51063,2030,0,0x0014
192.168.4.133,192.168.4.77,51063,5500,0,0x0014
192.168.4.133,192.168.4.78,51063,89,0,0x0014
192.168.4.133,192.168.4.77,51063,2020,0,0x0014
192.168.4.133,192.168.4.77,51063,1900,0,0x0014
192.168.4.133,192.168.4.77,51063,1007,0,0x0014
192.168.4.133,192.168.4.77,51063,32776,0,0x0014
192.168.4.133,192.168.4.77,51063,7676,0,0x0014
192.168.4.133,192.168.4.77,51063,9415,0,0x0014
192.168.4.133,192.168.4.77,51063,254,0,0x0014
192.168.4.133,192.168.4.77,51063,8085,0,0x0014
192.168.4.133,192.168.4.77,51063,1047,0,0x0014
192.168.4.133,192.168.4.77,51063,10629,0,0x0014
192.168.4.113,192.168.4.133,3971,51063,1024,0x0002
192.168.4.20,192.168.4.133,1272,51063,1024,0x0002
192.168.4.29,192.168.4.133,1500,51063,1024,0x0002
192.168.4.76,192.168.4.133,3784,51063,1024,0x0002
192.168.4.77,192.168.4.133,89,51063,1024,0x0002
192.168.4.78,192.168.4.133,5002,51063,1024,0x0002
192.168.4.113,192.168.4.133,4242,51063,1024,0x0002
192.168.4.20,192.168.4.133,8193,51063,1024,0x0002
192.168.4.29,192.168.4.133,1071,51063,1024,0x0002
192.168.4.76,192.168.4.133,311,51063,1024,0x0002
192.168.4.77,192.168.4.133,2068,51063,1024,0x0002
192.168.4.78,192.168.4.133,513,51063,1024,0x0002
192.168.4.113,192.168.4.133,3006,51063,1024,0x0002
192.168.4.20,192.168.4.133,8873,51063,1024,0x0002
192.168.4.29,192.168.4.133,49152,51063,1024,0x0002
192.168.4.76,192.168.4.133,5002,51063,1024,0x0002
192.168.4.77,192.168.4.133,1055,51063,1024,0x0002
192.168.4.78,192.168.4.133,2366,51063,1024,0x0002
192.168.4.113,192.168.4.133,8194,51063,1024,0x0002
192.168.4.20,192.168.4.133,3268,51063,1024,0x0002
192.168.4.29,192.168.4.133,4129,51063,1024,0x0002
192.168.4.76,192.168.4.133,513,51063,1024,0x0002
192.168.4.77,192.168.4.133,6000,51063,1024,0x0002
192.168.4.78,192.168.4.133,64680,51063,1024,0x0002
192.168.4.113,192.168.4.133,60443,51063,1024,0x0002
192.168.4.20,192.168.4.133,999,51063,1024,0x0002
192.168.4.29,192.168.4.133,1192,51063,1024,0x0002
192.168.4.76,192.168.4.133,2366,51063,1024,0x0002
192.168.4.77,192.168.4.133,900,51063,1024,0x0002
192.168.4.78,192.168.4.133,8292,51063,1024,0x0002
192.168.4.113,192.168.4.133,2126,51063,1024,0x0002
192.168.4.20,192.168.4.133,55600,51063,1024,0x0002
192.168.4.29,192.168.4.133,43,51063,1024,0x0002
192.168.4.76,192.168.4.133,64680,51063,1024,0x0002
192.168.4.77,192.168.4.133,1068,51063,1024,0x0002
192.168.4.78,192.168.4.133,5432,51063,1024,0x0002
192.168.4.113,192.168.4.133,5950,51063,1024,0x0002
192.168.4.20,192.168.4.133,4662,51063,1024,0x0002
192.168.4.29,192.168.4.133,2100,51063,1024,0x0002
192.168.4.76,192.168.4.133,8292,51063,1024,0x0002
192.168.4.77,192.168.4.133,5544,51063,1024,0x0002
192.168.4.78,192.168.4.133,1687,51063,1024,0x0002
192.168.4.113,192.168.4.133,44176,51063,1024,0x0002
192.168.4.20,192.168.4.133,1271,51063,1024,0x0002
192.168.4.29,192.168.4.133,48080,51063,1024,0x0002
192.168.4.76,192.168.4.133,5432,51063,1024,0x0002
192.168.4.77,192.168.4.133,616,51063,1024,0x0002
192.168.4.78,192.168.4.133,1085,51063,1024,0x0002
192.168.4.113,192.168.4.133,1947,51063,1024,0x0002
192.168.4.20,192.168.4.133,714,51063,1024,0x0002
192.168.4.77,192.168.4.133,50636,51063,1024,0x0002
192.168.4.78,192.168.4.133,7103,51063,1024,0x0002
192.168.4.113,192.168.4.133,1272,51063,1024,0x0002
192.168.4.20,192.168.4.133,903,51063,1024,0x0002
192.168.4.29,192.168.4.133,16018,51063,1024,0x0002
192.168.4.76,192.168.4.133,1687,51063,1024,0x0002
192.168.4.77,192.168.4.133,7800,51063,1024,0x0002
192.168.4.78,192.168.4.133,648,51063,1024,0x0002
192.168.4.113,192.168.4.133,8193,51063,1024,0x0002
192.168.4.20,192.168.4.133,1839,51063,1024,0x0002
192.168.4.133,192.168.4.76,51063,50636,0,0x0014
192.168.4.133,192.168.4.20,51063,8194,0,0x0014
192.168.4.133,192.168.4.20,51063,5950,0,0x0014
192.168.4.133,192.168.4.77,51063,1131,0,0x0014
192.168.4.133,192.168.4.20,51063,24,0,0x0014
192.168.4.133,192.168.4.20,51063,2602,0,0x0014
192.168.4.133,192.168.4.78,51063,50636,0,0x0014
192.168.4.133,192.168.4.77,51063,1113,0,0x0014
192.168.4.133,192.168.4.78,51063,40193,0,0x0014
192.168.4.133,192.168.4.78,51063,17,0,0x0014
192.168.4.133,192.168.4.113,51063,3971,0,0x0014
192.168.4.133,192.168.4.76,51063,6000,0,0x0014
192.168.4.133,192.168.4.20,51063,4242,0,0x0014
192.168.4.133,192.168.4.20,51063,44176,0,0x0014
192.168.4.133,192.168.4.20,51063,60443,0,0x0014
192.168.4.133,192.168.4.20,51063,2126,0,0x0014
192.168.4.133,192.168.4.20,51063,3971,0,0x0014
192.168.4.133,192.168.4.20,51063,1947,0,0x0014
192.168.4.133,192.168.4.78,51063,7800,0,0x0014
192.168.4.133,192.168.4.78,51063,616,0,0x0014
192.168.4.133,192.168.4.77,51063,50000,0,0x0014
192.168.4.133,192.168.4.76,51063,5544,0,0x0014
192.168.4.133,192.168.4.20,51063,5405,0,0x0014
192.168.4.133,192.168.4.78,51063,1068,0,0x0014
192.168.4.133,192.168.4.77,51063,5004,0,0x0014
192.168.4.133,192.168.4.113,51063,44176,0,0x0014
192.168.4.133,192.168.4.78,51063,1233,0,0x0014
192.168.4.133,192.168.4.113,51063,3006,0,0x0014
192.168.4.133,192.168.4.77,51063,16992,0,0x0014
192.168.4.133,192.168.4.77,51063,444,0,0x0014
192.168.4.133,192.168.4.77,51063,2608,0,0x0014
192.168.4.133,192.168.4.78,51063,5544,0,0x0014
192.168.4.133,192.168.4.77,51063,1075,0,0x0014
192.168.4.133,192.168.4.77,51063,9999,0,0x0014
192.168.4.133,192.168.4.78,51063,3784,0,0x0014
192.168.4.133,192.168.4.77,51063,2030,0,0x0014
192.168.4.133,192.168.4.78,51063,311,0,0x0014
192.168.4.133,192.168.4.78,51063,27355,0,0x0014
192.168.4.133,192.168.4.20,51063,3006,0,0x0014
192.168.4.133,192.168.4.77,51063,5811,0,0x0014
192.168.4.133,192.168.4.113,51063,8194,0,0x0014
192.168.4.133,192.168.4.113,51063,60443,0,0x0014
192.168.4.133,192.168.4.113,51063,4242,0,0x0014
192.168.4.133,192.168.4.113,51063,2126,0,0x0014
192.168.4.133,192.168.4.113,51063,5950,0,0x0014
192.168.4.133,192.168.4.113,51063,1947,0,0x0014
192.168.4.133,192.168.4.76,51063,900,0,0x0014
192.168.4.133,192.168.4.76,51063,17,0,0x0014
192.168.4.133,192.168.4.76,51063,1068,0,0x0014
192.168.4.133,192.168.4.76,51063,40193,0,0x0014
192.168.4.133,192.168.4.76,51063,1233,0,0x0014
192.168.4.133,192.168.4.76,51063,7800,0,0x0014
192.168.4.133,192.168.4.76,51063,27355,0,0x0014
192.168.4.133,192.168.4.76,51063,1055,0,0x0014
192.168.4.133,192.168.4.76,51063,616,0,0x0014
192.168.4.133,192.168.4.113,51063,1272,0,0x0014
192.168.4.133,192.168.4.113,51063,8193,0,0x0014
192.168.4.133,192.168.4.20,51063,1271,0,0x0014
192.168.4.133,192.168.4.20,51063,55600,0,0x0014
192.168.4.133,192.168.4.29,51063,49163,0,0x0014
192.168.4.133,192.168.4.20,51063,8193,0,0x0014
192.168.4.133,192.168.4.29,51063,1021,0,0x0014
192.168.4.133,192.168.4.20,51063,714,0,0x0014
192.168.4.133,192.168.4.29,51063,648,0,0x0014
192.168.4.133,192.168.4.29,51063,144,0,0x0014
192.168.4.133,192.168.4.29,51063,2121,0,0x0014
192.168.4.133,192.168.4.20,51063,1272,0,0x0014
192.168.4.133,192.168.4.20,51063,3268,0,0x0014
192.168.4.133,192.168.4.29,51063,9666,0,0x0014
192.168.4.133,192.168.4.20,51063,4662,0,0x0014
192.168.4.133,192.168.4.20,51063,8873,0,0x0014
192.168.4.133,192.168.4.20,51063,999,0,0x0014
192.168.4.133,192.168.4.29,51063,9575,0,0x0014
192.168.4.133,192.168.4.29,51063,1119,0,0x0014
192.168.4.133,192.168.4.29,51063,8899,0,0x0014
192.168.4.133,192.168.4.29,51063,19801,0,0x0014
192.168.4.133,192.168.4.29,51063,27356,0,0x0014
192.168.4.133,192.168.4.29,51063,7103,0,0x0014
192.168.4.133,192.168.4.76,51063,5002,0,0x0014
192.168.4.133,192.168.4.76,51063,311,0,0x0014
192.168.4.133,192.168.4.76,51063,2366,0,0x0014
192.168.4.133,192.168.4.76,51063,8292,0,0x0014
192.168.4.133,192.168.4.76,51063,513,0,0x0014
192.168.4.133,192.168.4.76,51063,5432,0,0x0014
192.168.4.133,192.168.4.76,51063,64680,0,0x0014
192.168.4.133,192.168.4.76,51063,3784,0,0x0014
192.168.4.133,192.168.4.20,51063,903,0,0x0014
192.168.4.133,192.168.4.20,51063,1839,0,0x0014
192.168.4.133,192.168.4.78,51063,2366,0,0x0014
192.168.4.133,192.168.4.78,51063,1085,0,0x0014
192.168.4.133,192.168.4.77,51063,1068,0,0x0014
192.168.4.133,192.168.4.78,51063,513,0,0x0014
192.168.4.133,192.168.4.78,51063,1687,0,0x0014
192.168.4.133,192.168.4.78,51063,64680,0,0x0014
192.168.4.133,192.168.4.78,51063,8292,0,0x0014
192.168.4.133,192.168.4.78,51063,5432,0,0x0014
192.168.4.133,192.168.4.78,51063,5002,0,0x0014
192.168.4.133,192.168.4.29,51063,1500,0,0x0014
192.168.4.133,192.168.4.29,51063,49152,0,0x0014
192.168.4.133,192.168.4.29,51063,1192,0,0x0014
192.168.4.133,192.168.4.29,51063,16018,0,0x0014
192.168.4.133,192.168.4.29,51063,2100,0,0x0014
192.168.4.133,192.168.4.29,51063,4129,0,0x0014
192.168.4.133,192.168.4.29,51063,48080,0,0x0014
192.168.4.133,192.168.4.77,51063,616,0,0x0014
192.168.4.133,192.168.4.77,51063,2068,0,0x0014
192.168.4.133,192.168.4.29,51063,1071,0,0x0014
192.168.4.133,192.168.4.29,51063,43,0,0x0014
192.168.4.133,192.168.4.77,51063,1055,0,0x0014
192.168.4.133,192.168.4.77,51063,5544,0,0x0014
192.168.4.133,192.168.4.77,51063,6000,0,0x0014
192.168.4.133,192.168.4.77,51063,89,0,0x0014
192.168.4.133,192.168.4.77,51063,900,0,0x0014
192.168.4.77,192.168.4.133,27355,51063,1024,0x0002
192.168.4.78,192.168.4.133,9575,51063,1024,0x0002
192.168.4.113,192.168.4.133,8873,51063,1024,0x0002
192.168.4.20,192.168.4.133,50389,51063,1024,0x0002
192.168.4.29,192.168.4.133,5101,51063,1024,0x0002
192.168.4.76,192.168.4.133,1085,51063,1024,0x0002
192.168.4.77,192.168.4.133,17,51063,1024,0x0002
192.168.4.78,192.168.4.133,19801,51063,1024,0x0002
192.168.4.113,192.168.4.133,3268,51063,1024,0x0002
192.168.4.20,192.168.4.133,1038,51063,1024,0x0002
192.168.4.29,192.168.4.133,3001,51063,1024,0x0002
192.168.4.76,192.168.4.133,7103,51063,1024,0x0002
192.168.4.77,192.168.4.133,40193,51063,1024,0x0002
192.168.4.78,192.168.4.133,144,51063,1024,0x0002
192.168.4.113,192.168.4.133,999,51063,1024,0x0002
192.168.4.20,192.168.4.133,9594,51063,1024,0x0002
192.168.4.29,192.168.4.133,2009,51063,1024,0x0002
192.168.4.76,192.168.4.133,648,51063,1024,0x0002
192.168.4.77,192.168.4.133,1233,51063,1024,0x0002
192.168.4.78,192.168.4.133,1021,51063,1024,0x0002
192.168.4.113,192.168.4.133,55600,51063,1024,0x0002
192.168.4.20,192.168.4.133,5431,51063,1024,0x0002
192.168.4.29,192.168.4.133,8090,51063,1024,0x0002
192.168.4.76,192.168.4.133,9575,51063,1024,0x0002
192.168.4.77,192.168.4.133,3784,51063,1024,0x0002
192.168.4.78,192.168.4.133,8899,51063,1024,0x0002
192.168.4.113,192.168.4.133,4662,51063,1024,0x0002
192.168.4.20,192.168.4.133,1218,51063,1024,0x0002
192.168.4.29,192.168.4.133,555,51063,1024,0x0002
192.168.4.76,192.168.4.133,19801,51063,1024,0x0002
192.168.4.77,192.168.4.133,311,51063,1024,0x0002
192.168.4.78,192.168.4.133,9666,51063,1024,0x0002
192.168.4.113,192.168.4.133,1271,51063,1024,0x0002
192.168.4.20,192.168.4.133,16001,51063,1024,0x0002
192.168.4.29,192.168.4.133,1805,51063,1024,0x0002
192.168.4.76,192.168.4.133,144,51063,1024,0x0002
192.168.4.77,192.168.4.133,5002,51063,1024,0x0002
192.168.4.78,192.168.4.133,1119,51063,1024,0x0002
192.168.4.113,192.168.4.133,714,51063,1024,0x0002
192.168.4.20,192.168.4.133,6123,51063,1024,0x0002
192.168.4.29,192.168.4.133,5405,51063,1024,0x0002
192.168.4.76,192.168.4.133,1021,51063,1024,0x0002
192.168.4.77,192.168.4.133,513,51063,1024,0x0002
192.168.4.78,192.168.4.133,49163,51063,1024,0x0002
192.168.4.113,192.168.4.133,903,51063,1024,0x0002
192.168.4.20,192.168.4.133,37,51063,1024,0x0002
192.168.4.29,192.168.4.133,2602,51063,1024,0x0002
192.168.4.76,192.168.4.133,8899,51063,1024,0x0002
192.168.4.77,192.168.4.133,2366,51063,1024,0x0002
192.168.4.78,192.168.4.133,2121,51063,1024,0x0002
192.168.4.113,192.168.4.133,1839,51063,1024,0x0002
192.168.4.20,192.168.4.133,5000,51063,1024,0x0002
192.168.4.29,192.168.4.133,24,51063,1024,0x0002
192.168.4.76,192.168.4.133,9666,51063,1024,0x0002
192.168.4.77,192.168.4.133,64680,51063,1024,0x0002
192.168.4.78,192.168.4.133,27356,51063,1024,0x0002
192.168.4.113,192.168.4.133,50389,51063,1024,0x0002
192.168.4.20,192.168.4.133,1087,51063,1024,0x0002
192.168.4.29,192.168.4.133,3971,51063,1024,0x0002
192.168.4.76,192.168.4.133,1119,51063,1024,0x0002
