ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags.ack,tcp.flags.syn,tcp.flags.fin
"192.168.4.30","13.107.246.35","12680","443","1","0","0"
"192.168.4.30","20.190.161.25","12682","443","1","0","0"
"192.168.4.30","20.190.161.25","12682","443","1","0","0"
"192.168.4.30","20.190.161.25","12682","443","1","0","0"
"192.168.4.129","172.217.13.138","42150","443","0","1","0"
"192.168.4.129","172.217.13.138","42154","443","0","1","0"
"172.217.13.138","192.168.4.129","443","42150","1","1","0"
"192.168.4.129","172.217.13.138","42150","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","1","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"192.168.4.129","172.217.13.138","42150","443","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","0","1","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42150","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","1","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42150","1","0","0"
"192.168.4.129","172.217.13.138","42150","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42150","1","0","0"
"192.168.4.129","172.217.13.138","42150","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42150","1","0","0"
"192.168.4.129","172.217.13.138","42150","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42150","1","0","0"
"192.168.4.129","172.217.13.138","42150","443","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"192.168.4.129","172.217.13.138","42150","443","1","0","0"
"192.168.4.129","172.217.13.138","42150","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42150","1","0","0"
"172.217.13.138","192.168.4.129","443","42150","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"192.168.4.129","172.217.13.138","42150","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42150","443","1","0","0"
"192.168.4.129","172.217.13.138","42150","443","1","0","1"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42150","1","0","1"
"192.168.4.129","172.217.13.138","42150","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","0"
"172.217.13.138","192.168.4.129","443","42150","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.30","20.189.173.4","12686","443","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"192.168.4.30","40.126.7.35","12688","443","1","0","0"
"192.168.4.30","40.126.7.35","12688","443","1","0","0"
"192.168.4.30","40.126.7.35","12688","443","1","0","0"
"192.168.4.30","40.126.7.35","12689","443","1","0","0"
"192.168.4.30","40.126.7.35","12689","443","1","0","0"
"192.168.4.30","40.126.7.35","12689","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"192.168.4.129","172.217.13.102","37218","443","1","0","1"
"192.168.4.30","40.126.7.35","12690","443","1","0","0"
"192.168.4.30","40.126.7.35","12690","443","1","0","0"
"192.168.4.30","40.126.7.35","12690","443","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","1"
"192.168.4.129","172.217.13.102","37218","443","1","0","0"
"172.217.13.102","192.168.4.129","443","37218","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"192.168.4.129","172.217.13.138","42154","443","1","0","1"
"172.217.13.138","192.168.4.129","443","42154","1","0","0"
"172.217.13.138","192.168.4.129","443","42154","1","0","1"
"192.168.4.129","172.217.13.138","42154","443","1","0","0"
"192.168.4.129","172.217.13.106","47930","443","0","1","0"
"172.217.13.106","192.168.4.129","443","47930","1","1","0"
"192.168.4.129","172.217.13.106","47930","443","1","0","0"
"192.168.4.129","172.217.13.106","47930","443","1","0","0"
"192.168.4.129","172.217.13.106","47930","443","1","0","0"
"172.217.13.106","192.168.4.129","443","47930","1","0","0"
"172.217.13.106","192.168.4.129","443","47930","1","0","0"
"192.168.4.129","172.217.13.106","47930","443","1","0","0"
"172.217.13.106","192.168.4.129","443","47930","1","0","0"
"192.168.4.129","172.217.13.106","47930","443","1","0","0"
"192.168.4.129","172.217.13.106","47930","443","1","0","0"
"192.168.4.129","172.217.13.106","47930","443","1","0","0"
"172.217.13.106","192.168.4.129","443","47930","1","0","0"
"172.217.13.106","192.168.4.129","443","47930","1","0","0"
"172.217.13.106","192.168.4.129","443","47930","1","0","0"
"172.217.13.106","192.168.4.129","443","47930","1","0","0"
"172.217.13.106","192.168.4.129","443","47930","1","0","0"
"192.168.4.129","172.217.13.106","47930","443","1","0","0"
"192.168.4.129","172.217.13.106","47930","443","1","0","1"
"172.217.13.106","192.168.4.129","443","47930","1","0","0"
"172.217.13.106","192.168.4.129","443","47930","1","0","1"
"192.168.4.129","172.217.13.106","47930","443","1","0","0"
"192.168.4.129","173.237.125.17","34442","443","0","1","0"
"192.168.4.129","173.237.125.17","34450","443","0","1","0"
"173.237.125.17","192.168.4.129","443","34442","1","1","0"
"192.168.4.129","173.237.125.17","34442","443","1","0","0"
"192.168.4.129","173.237.125.17","34442","443","1","0","0"
"173.237.125.17","192.168.4.129","443","34450","1","1","0"
"192.168.4.129","173.237.125.17","34450","443","1","0","0"
"192.168.4.129","173.237.125.17","34450","443","1","0","0"
"173.237.125.17","192.168.4.129","443","34450","1","0","0"
"173.237.125.17","192.168.4.129","443","34442","1","0","0"
"173.237.125.17","192.168.4.129","443","34442","1","0","0"
"192.168.4.129","173.237.125.17","34442","443","1","0","0"
"173.237.125.17","192.168.4.129","443","34442","1","0","0"
"192.168.4.129","173.237.125.17","34442","443","1","0","0"
"173.237.125.17","192.168.4.129","443","34442","1","0","0"
"192.168.4.129","173.237.125.17","34442","443","1","0","0"
"173.237.125.17","192.168.4.129","443","34442","1","0","0"
"192.168.4.129","173.237.125.17","34442","443","1","0","0"
"173.237.125.17","192.168.4.129","443","34450","1","0","0"
"192.168.4.129","173.237.125.17","34450","443","1","0","0"
"173.237.125.17","192.168.4.129","443","34450","1","0","0"
"192.168.4.129","173.237.125.17","34450","443","1","0","0"
"173.237.125.17","192.168.4.129","443","34450","1","0","0"
"192.168.4.129","173.237.125.17","34450","443","1","0","0"
"173.237.125.17","192.168.4.129","443","34450","1","0","0"
"192.168.4.129","173.237.125.17","34450","443","1","0","0"
"192.168.4.129","173.237.125.17","34450","443","1","0","1"
"192.168.4.129","173.237.125.17","34442","443","1","0","1"
"173.237.125.17","192.168.4.129","443","34450","1","0","1"
"192.168.4.129","173.237.125.17","34450","443","1","0","0"
"173.237.125.17","192.168.4.129","443","34442","1","0","1"
"192.168.4.129","173.237.125.17","34442","443","1","0","0"
"192.168.4.30","40.126.7.35","12688","443","1","0","0"
"192.168.4.30","40.126.7.35","12688","443","1","0","0"
"192.168.4.30","40.126.7.35","12688","443","1","0","0"
"192.168.4.129","172.217.13.142","52260","443","0","1","0"
"172.217.13.142","192.168.4.129","443","52260","1","1","0"
"192.168.4.129","172.217.13.142","52260","443","1","0","0"
"192.168.4.129","172.217.13.142","52260","443","1","0","0"
"172.217.13.142","192.168.4.129","443","52260","1","0","0"
"172.217.13.142","192.168.4.129","443","52260","1","0","0"
"172.217.13.142","192.168.4.129","443","52260","1","0","0"
"192.168.4.129","172.217.13.142","52260","443","1","0","0"
"172.217.13.142","192.168.4.129","443","52260","1","0","0"
"172.217.13.142","192.168.4.129","443","52260","1","0","0"
"172.217.13.142","192.168.4.129","443","52260","1","0","0"
"172.217.13.142","192.168.4.129","443","52260","1","0","0"
"192.168.4.129","172.217.13.142","52260","443","1","0","0"
"192.168.4.129","172.217.13.142","52260","443","1","0","0"
"192.168.4.129","172.217.13.142","52260","443","1","0","0"
"192.168.4.129","172.217.13.142","52260","443","1","0","0"
"192.168.4.129","172.217.13.142","52260","443","1","0","0"
"192.168.4.129","172.217.13.142","52260","443","1","0","0"
"192.168.4.129","172.217.13.142","52260","443","1","0","0"
"172.217.13.142","192.168.4.129","443","52260","1","0","0"
"172.217.13.142","192.168.4.129","443","52260","1","0","0"
"192.168.4.129","172.217.13.142","52260","443","1","0","0"
"172.217.13.142","192.168.4.129","443","52260","1","0","0"
"172.217.13.142","192.168.4.129","443","52260","1","0","0"
"172.217.13.142","192.168.4.129","443","52260","1","0","0"
"192.168.4.129","172.217.13.142","52260","443","1","0","0"
"192.168.4.129","172.217.13.142","52260","443","1","0","0"
"172.217.13.142","192.168.4.129","443","52260","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.129","172.217.13.206","33736","443","0","1","0"
"192.168.4.129","172.217.13.206","33744","443","0","1","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"192.168.4.30","52.96.230.82","12706","443","1","0","0"
"172.217.13.206","192.168.4.129","443","33736","1","1","0"
"192.168.4.129","172.217.13.206","33736","443","1","0","0"
"192.168.4.129","172.217.13.206","33736","443","1","0","0"
"172.217.13.206","192.168.4.129","443","33744","1","1","0"
"192.168.4.129","172.217.13.206","33744","443","1","0","0"
